review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes,sentiment,sentiment_score,sentiment_meaning,review_length,word_count,cluster,topic,topic_confidence,year_month
Easy to pay bills without hassle save time and effort,5,103786*********831115,A Google user,5.30.0,2020-07-25 00:53:36+00:00,8,5 stars,0.49912920594215393,Very Positive,500,10,2,Payment and Bills,0.47218388319015503,2020-07
very easy and napaka Gandang gamitin,5,111143*********587489,A Google user,5.35.0,2020-12-19 15:52:40+00:00,0,5 stars,0.5983262062072754,Very Positive,14,6,2,User Interface and Experience,0.27431347966194153,2020-12
"I am using this app for a year,..its good and sometimes nkkabadtrip kc ,hnd maopen..",5,105618*********648292,A Google user,5.49.1,2022-03-12 09:47:08+00:00,0,3 stars,0.3288634717464447,Neutral,99,15,1,App Crashes or Bugs,0.5152053236961365,2022-03
So no problem encountered on Gcash app. Just that slow loading.,5,113914*********343168,A Google user,5.63.2,2023-04-28 22:41:06+00:00,0,2 stars,0.41119515895843506,Negative,69,11,2,User Interface and Experience,0.29004132747650146,2023-04
"i give 5 star on gcash app...very helpfull to pay,..",5,100284*********314519,A Google user,5.21.2,2019-12-17 03:51:23+00:00,0,5 stars,0.8678141236305237,Very Positive,214,10,2,Payment and Bills,0.33723801374435425,2019-12
Very comportable for any paying bill,5,114667*********604783,A Google user,5.28.1,2020-06-04 22:30:58+00:00,0,4 stars,0.2850264012813568,Positive,67,6,1,Payment and Bills,0.47369804978370667,2020-06
Easy to use access anytime you need wonderful app good job gcash,5,117413*********590728,A Google user,5.20.2,2019-10-18 02:50:08+00:00,0,5 stars,0.5511893630027771,Very Positive,75,12,2,User Interface and Experience,0.686307430267334,2019-10
Thanks for this app....,5,109903*********983601,A Google user,5.60.0,2023-01-12 12:23:16+00:00,0,5 stars,0.6387834548950195,Very Positive,10,4,2,User Interface and Experience,0.3764134347438812,2023-01
I love GCash! Lagi ako may gift and freebies. Thank you so much!❤️,5,100433*********126669,A Google user,5.17.2,2019-06-29 06:01:11+00:00,0,5 stars,0.9168855547904968,Very Positive,107,13,2,User Interface and Experience,0.27098262310028076,2019-06
Very nice app,5,104194*********915220,A Google user,5.34.0,2020-12-04 13:02:05+00:00,1,5 stars,0.6615961194038391,Very Positive,294,3,2,User Interface and Experience,0.4775034487247467,2020-12
excellent.. convenient tlga sya,5,116927*********010999,A Google user,5.51.0,2022-05-26 05:23:40+00:00,0,5 stars,0.790930986404419,Very Positive,47,4,2,User Interface and Experience,0.3566474914550781,2022-05
"One thing i can say. This is the easiest mode of payment i experienced. Not only that, loading ur fone, giving money to another individual if they dont have cash at hand. Its a new window of money flow. Sure this will start a new era of how money circulates that is easy as 123.",5,104488*********513886,A Google user,5.55.0,2022-08-16 06:18:30+00:00,224,5 stars,0.8109762072563171,Very Positive,27,55,0,User Interface and Experience,0.2719186544418335,2022-08
i can't open my gcash right now.,5,116028*********922018,A Google user,5.44.1,2021-10-11 23:50:54+00:00,0,1 star,0.49874287843704224,Very negative,358,7,2,Account Login Issues,0.2910727560520172,2021-10
Well first of all for the haters this is actually usefull like my whole family and friends using it and not having any problem so I recommend this.,5,110172*********362453,A Google user,5.67.0,2023-08-15 13:19:10+00:00,2,5 stars,0.6547611951828003,Very Positive,36,28,2,User Interface and Experience,0.35478872060775757,2023-08
I like this app,5,114514*********798447,A Google user,5.53.1,2022-07-09 06:02:41+00:00,0,5 stars,0.53778076171875,Very Positive,166,4,2,User Interface and Experience,0.4638234078884125,2022-07
This apps is very usefull..paybills load etc...kaya 5 star kau skn.,5,101604*********106033,A Google user,5.52.0,2022-06-14 19:59:19+00:00,0,5 stars,0.8249512910842896,Very Positive,160,11,2,Payment and Bills,0.44460004568099976,2022-06
It is easy to send and receive money from everyone.🥰,5,112631*********247034,A Google user,5.57.1,2022-10-14 02:39:08+00:00,0,5 stars,0.6318501234054565,Very Positive,96,10,2,User Interface and Experience,0.46170976758003235,2022-10
"Excellent, good",5,117034*********182196,A Google user,5.59.1,2023-02-06 17:48:42+00:00,0,5 stars,0.7841929793357849,Very Positive,12,2,2,User Interface and Experience,0.23775310814380646,2023-02
"Savings are safe, Easy to Use, Many things to offer (Entertainment, Investment, Nature Friendly)",5,101492*********574536,Re***************ma,5.69.1,2023-10-22 16:23:35+00:00,1,5 stars,0.48829185962677,Very Positive,11,14,2,User Interface and Experience,0.8429351449012756,2023-10
It's amazing,5,106392*********589488,A Google user,5.42.0,2021-08-04 08:06:21+00:00,0,5 stars,0.7741734981536865,Very Positive,62,2,2,User Interface and Experience,0.2815379798412323,2021-08
can i loan for this app ?,5,109473*********439613,A Google user,5.12.0,2019-03-04 05:44:42+00:00,0,1 star,0.4002826511859894,Very negative,157,7,2,Fees and Charges,0.19252076745033264,2019-03
How come that the updated version of this app.is so hard to finish it's time consuming you know🤔,5,115316*********093224,A Google user,5.43.0,2021-09-12 12:08:34+00:00,0,1 star,0.33839985728263855,Very negative,12,18,1,User Interface and Experience,0.25122177600860596,2021-09
Its wonderful,5,116624*********790008,A Google user,5.45.0,2021-11-21 23:34:54+00:00,0,5 stars,0.651550829410553,Very Positive,60,2,2,User Interface and Experience,0.34262481331825256,2021-11
Glad to have it!,5,113021*********629673,A Google user,5.30.2,2020-07-31 00:52:56+00:00,0,5 stars,0.7348239421844482,Very Positive,57,4,2,User Interface and Experience,0.22674717009067535,2020-07
A very nice experience,5,110559*********815467,A Google user,5.64.1,2023-05-10 11:50:08+00:00,0,5 stars,0.5604671239852905,Very Positive,60,4,2,User Interface and Experience,0.44923561811447144,2023-05
Nice this app is so impeesssiveeeeee,5,102637*********266699,A Google user,5.42.0,2021-08-02 00:32:30+00:00,0,5 stars,0.5510899424552917,Very Positive,40,6,2,User Interface and Experience,0.508751630783081,2021-08
Very useful wherever you are. You don't need to go outside for buy a load because of gcash...,5,109287*********724730,A Google user,5.42.0,2021-08-06 04:06:14+00:00,0,5 stars,0.5936827063560486,Very Positive,27,18,2,Payment and Bills,0.2629753351211548,2021-08
Its easy to transact,5,102257*********670270,A Google user,5.41.0,2021-06-23 02:41:15+00:00,0,5 stars,0.403253436088562,Very Positive,166,4,2,Payment and Bills,0.3105213940143585,2021-06
So far so great!,5,109574*********211071,A Google user,5.43.0,2021-09-13 08:13:11+00:00,0,5 stars,0.8306745290756226,Very Positive,12,4,2,User Interface and Experience,0.2954457104206085,2021-09
Very usefull with all my transactions...user friendly and transfers money immediately...,5,107183*********414533,A Google user,5.40.0,2021-06-05 17:32:47+00:00,0,5 stars,0.7654118537902832,Very Positive,30,11,2,User Interface and Experience,0.6996110081672668,2021-06
Very good and easy to use this app! I Highly recommend this app!,5,110936*********475601,A Google user,5.60.0,2023-02-09 11:38:43+00:00,1,5 stars,0.8835340738296509,Very Positive,447,13,2,User Interface and Experience,0.7144532203674316,2023-02
Very Very Much,5,110907*********566212,A Google user,5.34.0,2020-12-18 14:56:08+00:00,0,5 stars,0.3122465908527374,Very Positive,59,3,2,User Interface and Experience,0.20212110877037048,2020-12
"reliable in payment, i rate it 5 stars if they will add OEDC and Subic water on their bills payment list.",5,106409*********183307,A Google user,5.47.0,2021-12-06 23:11:56+00:00,1,4 stars,0.6539813876152039,Positive,14,21,2,Payment and Bills,0.7852171659469604,2021-12
It is easy,5,100613*********890085,A Google user,5.31.1,2020-10-01 20:55:07+00:00,0,5 stars,0.4550724923610687,Very Positive,112,3,2,User Interface and Experience,0.2587760090827942,2020-10
This app so good,5,116245*********990704,A Google user,5.48.1,2022-03-25 10:37:17+00:00,0,5 stars,0.6626896858215332,Very Positive,42,4,2,User Interface and Experience,0.4079751968383789,2022-03
Good service,5,107096*********108458,A Google user,5.50.0,2022-04-06 01:56:40+00:00,0,4 stars,0.4887470602989197,Positive,15,2,2,Customer Service Support,0.4472329020500183,2022-04
Very very good,5,104016*********442364,A Google user,5.53.1,2022-07-08 11:23:38+00:00,0,5 stars,0.6608256697654724,Very Positive,52,3,2,User Interface and Experience,0.24306829273700714,2022-07
Highqualith,5,104661*********612249,A Google user,5.69.1,2023-11-06 06:34:09+00:00,0,5 stars,0.22483304142951965,Very Positive,38,1,2,User Interface and Experience,0.24652116000652313,2023-11
"Happy because easy to pay by load,food, bill pinelco, bill water, pay play online game",5,102172*********328980,A Google user,5.65.1,2023-06-19 10:13:19+00:00,0,5 stars,0.5948696732521057,Very Positive,147,15,2,Payment and Bills,0.3672806918621063,2023-06
"Very useful apps it is big helps for all the users .,very convenient fast easy to use.",5,102328*********962872,A Google user,5.55.0,2022-08-03 07:47:30+00:00,0,5 stars,0.7424638271331787,Very Positive,118,17,2,User Interface and Experience,0.580612301826477,2022-08
Convenient and easy to use,5,103769*********971741,A Google user,5.37.0,2021-02-16 03:58:21+00:00,2,5 stars,0.5050529837608337,Very Positive,201,5,2,User Interface and Experience,0.7990778088569641,2021-02
very useful,5,116863*********303744,A Google user,5.14.0,2019-05-17 06:59:48+00:00,0,5 stars,0.6706576347351074,Very Positive,112,2,2,User Interface and Experience,0.3014596104621887,2019-05
Great help.,5,112564*********984091,A Google user,5.42.0,2021-08-01 07:51:09+00:00,0,5 stars,0.7527346611022949,Very Positive,46,2,2,Customer Service Support,0.32172638177871704,2021-08
It's useful all the way,5,108238*********803105,A Google user,5.10.1,2018-11-24 14:54:32+00:00,0,4 stars,0.4662572145462036,Positive,29,5,2,User Interface and Experience,0.3341582715511322,2018-11
Fastest way of cash in and out of money,5,114674*********871729,A Google user,5.44.1,2021-09-13 12:48:39+00:00,0,5 stars,0.876003086566925,Very Positive,53,9,2,Money Transfer and Cash In,0.6404395699501038,2021-09
Very convenient! Love this app..,5,104327*********616096,A Google user,5.12.0,2019-02-08 02:52:42+00:00,0,5 stars,0.8704761266708374,Very Positive,30,5,2,User Interface and Experience,0.6655780673027039,2019-02
Reliable and updated..,5,115323*********487099,A Google user,5.21.1,2019-10-18 13:06:43+00:00,1,5 stars,0.5298324227333069,Very Positive,12,3,2,Customer Service Support,0.24052713811397552,2019-10
Maganda sya no hassel na maglalabas pra magbayad at magpDala,5,107161*********999218,A Google user,5.39.1,2021-04-13 03:41:14+00:00,1,3 stars,0.31586194038391113,Neutral,17,10,1,Fees and Charges,0.16738472878932953,2021-04
Sow exciting☺,5,103431*********851904,A Google user,5.49.1,2022-03-12 08:59:32+00:00,0,3 stars,0.2977476418018341,Neutral,138,2,1,User Interface and Experience,0.3020084798336029,2022-03
nice and helpful,5,112004*********771036,A Google user,5.29.1,2020-07-29 14:09:00+00:00,0,5 stars,0.5647256970405579,Very Positive,91,3,2,User Interface and Experience,0.30579397082328796,2020-07
Good online app transaction,5,110914*********053749,A Google user,5.33.0,2020-10-26 12:45:38+00:00,0,4 stars,0.5343706607818604,Positive,141,4,2,Money Transfer and Cash In,0.22394569218158722,2020-10
i used this apps. napaganda nya kaya 5 star ako kasi ang bilis ng transaction in case of emergency d mo na kailangan maghintay pa.,5,109639*********716728,A Google user,5.49.1,2022-03-04 09:05:12+00:00,0,5 stars,0.5421832203865051,Very Positive,46,25,2,Payment and Bills,0.5176320672035217,2022-03
Very useful,5,111475*********236217,A Google user,5.15.3,2019-05-12 23:19:02+00:00,0,5 stars,0.6706576347351074,Very Positive,83,2,2,User Interface and Experience,0.2764526903629303,2019-05
very useful,5,116972*********295049,A Google user,5.30.0,2020-07-22 10:48:49+00:00,0,5 stars,0.6706576347351074,Very Positive,14,2,2,User Interface and Experience,0.3014596104621887,2020-07
How to use gcash account,5,105743*********295768,A Google user,5.69.3,2023-11-10 23:03:51+00:00,0,5 stars,0.4737323522567749,Very Positive,11,5,2,User Interface and Experience,0.6202674508094788,2023-11
All in all Excellent and commendable.,5,104876*********339443,A Google user,5.50.0,2022-03-03 01:33:34+00:00,0,5 stars,0.9438020586967468,Very Positive,16,6,2,Customer Service Support,0.2586360573768616,2022-03
No problem,5,116334*********151435,A Google user,5.50.0,2022-04-05 10:47:58+00:00,0,4 stars,0.27184629440307617,Positive,64,2,1,Customer Service Support,0.23283253610134125,2022-04
"Very good application,very helpful",5,102524*********472181,A Google user,5.50.0,2022-04-12 11:45:14+00:00,0,5 stars,0.6622975468635559,Very Positive,90,4,2,User Interface and Experience,0.29381683468818665,2022-04
Kase pogi ako,5,103033*********813884,A Google user,5.53.1,2022-07-10 01:25:48+00:00,0,3 stars,0.26880839467048645,Neutral,109,3,1,User Interface and Experience,0.18893182277679443,2022-07
Good service,5,110543*********819222,A Google user,5.38.1,2021-03-13 04:06:58+00:00,0,4 stars,0.4887470602989197,Positive,91,2,2,Customer Service Support,0.4472329020500183,2021-03
convenient..just great!,5,112871*********553942,A Google user,5.43.0,2021-09-12 22:52:48+00:00,0,5 stars,0.6619481444358826,Very Positive,128,2,2,User Interface and Experience,0.5318513512611389,2021-09
Very good apps,5,114020*********915729,A Google user,5.55.0,2022-08-05 14:49:22+00:00,0,5 stars,0.6125415563583374,Very Positive,39,3,2,User Interface and Experience,0.2999531626701355,2022-08
its so good,5,111718*********644468,A Google user,5.66.2,2023-08-29 06:45:29+00:00,0,5 stars,0.5395024418830872,Very Positive,41,3,2,User Interface and Experience,0.3138849139213562,2023-08
Logged sometime,5,115282*********920318,A Google user,5.44.1,2021-10-06 12:38:29+00:00,0,2 stars,0.31029123067855835,Negative,12,2,2,Account Login Issues,0.23841555416584015,2021-10
Amazing and good job,5,114349*********918983,A Google user,5.38.1,2021-04-11 03:33:24+00:00,0,5 stars,0.7694021463394165,Very Positive,89,4,2,User Interface and Experience,0.2934725284576416,2021-04
Good and useful use,5,105816*********884631,A Google user,5.43.0,2021-08-11 08:28:16+00:00,0,4 stars,0.500821590423584,Positive,40,4,2,User Interface and Experience,0.3688630759716034,2021-08
daming issues,5,114905*********750914,A Google user,5.26.2,2020-04-06 05:22:39+00:00,0,1 star,0.39492273330688477,Very negative,60,2,2,Fees and Charges,0.2827313542366028,2020-04
It's good. Only often problem in getting full verification. Even if very clear picture it is not accepted!,5,101403*********145084,A Google user,5.29.1,2020-08-11 03:08:32+00:00,1,4 stars,0.5347725749015808,Positive,130,18,2,Account Login Issues,0.22905120253562927,2020-08
Very fast and convenient,5,104586*********515568,A Google user,5.40.0,2021-06-01 12:52:20+00:00,0,5 stars,0.6417574286460876,Very Positive,13,4,2,User Interface and Experience,0.467218816280365,2021-06
Verry nice app.,5,111220*********661974,A Google user,5.58.2,2022-12-24 00:21:48+00:00,0,4 stars,0.5102462768554688,Positive,121,3,2,User Interface and Experience,0.46957746148109436,2022-12
Naging mahirap Ako,5,101880*********276387,A Google user,5.52.0,2022-05-30 09:23:34+00:00,0,5 stars,0.3090032637119293,Very Positive,321,3,2,User Interface and Experience,0.21748512983322144,2022-05
Its ok for me,5,104002*********008718,A Google user,5.38.1,2021-06-06 04:11:48+00:00,0,3 stars,0.7700823545455933,Neutral,13,4,2,User Interface and Experience,0.18180245161056519,2021-06
Dependable,5,112793*********249027,A Google user,5.54.0,2022-08-03 20:54:38+00:00,0,3 stars,0.3618411719799042,Neutral,28,1,2,Customer Service Support,0.30853211879730225,2022-08
Gcash is very beneficial especially in paying bills and saving money. You don't need to go out just to pay. It is online transactions which I really like the most with this app.,5,105295*********094006,A Google user,5.38.1,2021-04-13 15:48:41+00:00,2,5 stars,0.7751593589782715,Very Positive,175,33,2,Payment and Bills,0.9624622464179993,2021-04
